# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -20.00000000      0.19118899      0.19118899
    -19.99599960      0.19121924      0.19121924
    -19.99199920      0.19124496      0.19124496
    -19.98799880      0.19126608      0.19126608
    -19.98399840      0.19128250      0.19128250
    -19.97999800      0.19129417      0.19129417
    -19.97599760      0.19130101      0.19130101
    -19.97199720      0.19130293      0.19130293
    -19.96799680      0.19129986      0.19129986
    -19.96399640      0.19129173      0.19129173
    -19.95999600      0.19127847      0.19127847
    -19.95599560      0.19126001      0.19126001
    -19.95199520      0.19123628      0.19123628
    -19.94799480      0.19120720      0.19120720
    -19.94399440      0.19117272      0.19117272
    -19.93999400      0.19113275      0.19113275
    -19.93599360      0.19108725      0.19108725
    -19.93199320      0.19103614      0.19103614
    -19.92799280      0.19097937      0.19097937
    -19.92399240      0.19091687      0.19091687
    -19.91999200      0.19084858      0.19084858
    -19.91599160      0.19077445      0.19077445
    -19.91199120      0.19069441      0.19069441
    -19.90799080      0.19060843      0.19060843
    -19.90399040      0.19051644      0.19051644
    -19.89999000      0.19041839      0.19041839
    -19.89598960      0.19031424      0.19031424
    -19.89198920      0.19020393      0.19020393
    -19.88798880      0.19008743      0.19008743
    -19.88398840      0.18996468      0.18996468
    -19.87998800      0.18983565      0.18983565
    -19.87598760      0.18970031      0.18970031
    -19.87198720      0.18955860      0.18955860
    -19.86798680      0.18941050      0.18941050
    -19.86398640      0.18925597      0.18925597
    -19.85998600      0.18909499      0.18909499
    -19.85598560      0.18892751      0.18892751
    -19.85198520      0.18875353      0.18875353
    -19.84798480      0.18857301      0.18857301
    -19.84398440      0.18838593      0.18838593
    -19.83998400      0.18819227      0.18819227
    -19.83598360      0.18799202      0.18799202
    -19.83198320      0.18778515      0.18778515
    -19.82798280      0.18757167      0.18757167
    -19.82398240      0.18735154      0.18735154
    -19.81998200      0.18712478      0.18712478
    -19.81598160      0.18689136      0.18689136
    -19.81198120      0.18665130      0.18665130
    -19.80798080      0.18640458      0.18640458
    -19.80398040      0.18615121      0.18615121
