# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -6.367706 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -13.63229403      0.15206511      0.15206511
    -13.62829363      0.15279767      0.15279767
    -13.62429323      0.15354875      0.15354875
    -13.62029283      0.15431856      0.15431856
    -13.61629243      0.15510730      0.15510730
    -13.61229203      0.15591518      0.15591518
    -13.60829163      0.15674239      0.15674239
    -13.60429123      0.15758914      0.15758914
    -13.60029083      0.15845561      0.15845561
    -13.59629043      0.15934198      0.15934198
    -13.59229003      0.16024842      0.16024842
    -13.58828963      0.16117509      0.16117509
    -13.58428923      0.16212211      0.16212211
    -13.58028883      0.16308961      0.16308961
    -13.57628843      0.16407770      0.16407770
    -13.57228803      0.16508644      0.16508644
    -13.56828763      0.16611591      0.16611591
    -13.56428723      0.16716612      0.16716612
    -13.56028683      0.16823708      0.16823708
    -13.55628643      0.16932875      0.16932875
    -13.55228603      0.17044108      0.17044108
    -13.54828563      0.17157398      0.17157398
    -13.54428523      0.17272731      0.17272731
    -13.54028483      0.17390090      0.17390090
    -13.53628443      0.17509455      0.17509455
    -13.53228403      0.17630802      0.17630802
    -13.52828363      0.17754100      0.17754100
    -13.52428323      0.17879317      0.17879317
    -13.52028283      0.18006415      0.18006415
    -13.51628242      0.18135351      0.18135351
    -13.51228202      0.18266078      0.18266078
    -13.50828162      0.18398544      0.18398544
    -13.50428122      0.18532691      0.18532691
    -13.50028082      0.18668459      0.18668459
    -13.49628042      0.18805779      0.18805779
    -13.49228002      0.18944579      0.18944579
    -13.48827962      0.19084782      0.19084782
    -13.48427922      0.19226305      0.19226305
    -13.48027882      0.19369061      0.19369061
    -13.47627842      0.19512955      0.19512955
    -13.47227802      0.19657891      0.19657891
    -13.46827762      0.19803764      0.19803764
    -13.46427722      0.19950465      0.19950465
    -13.46027682      0.20097882      0.20097882
    -13.45627642      0.20245895      0.20245895
    -13.45227602      0.20394382      0.20394382
    -13.44827562      0.20543213      0.20543213
    -13.44427522      0.20692257      0.20692257
    -13.44027482      0.20841375      0.20841375
    -13.43627442      0.20990425      0.20990425
    -13.43227402      0.21139263      0.21139263
    -13.42827362      0.21287736      0.21287736
    -13.42427322      0.21435693      0.21435693
    -13.42027282      0.21582975      0.21582975
    -13.41627242      0.21729421      0.21729421
    -13.41227202      0.21874867      0.21874867
    -13.40827162      0.22019145      0.22019145
    -13.40427122      0.22162087      0.22162087
    -13.40027082      0.22303519      0.22303519
    -13.39627042      0.22443267      0.22443267
    -13.39227002      0.22581155      0.22581155
    -13.38826962      0.22717004      0.22717004
    -13.38426922      0.22850636      0.22850636
    -13.38026882      0.22981869      0.22981869
    -13.37626842      0.23110523      0.23110523
    -13.37226802      0.23236416      0.23236416
    -13.36826762      0.23359366      0.23359366
    -13.36426722      0.23479192      0.23479192
    -13.36026682      0.23595714      0.23595714
    -13.35626642      0.23708751      0.23708751
    -13.35226602      0.23818125      0.23818125
    -13.34826562      0.23923658      0.23923658
    -13.34426522      0.24025176      0.24025176
    -13.34026482      0.24122505      0.24122505
    -13.33626442      0.24215476      0.24215476
    -13.33226402      0.24303919      0.24303919
    -13.32826362      0.24387672      0.24387672
    -13.32426322      0.24466573      0.24466573
    -13.32026282      0.24540465      0.24540465
    -13.31626242      0.24609196      0.24609196
    -13.31226202      0.24672618      0.24672618
    -13.30826162      0.24730586      0.24730586
    -13.30426122      0.24782962      0.24782962
    -13.30026082      0.24829614      0.24829614
    -13.29626042      0.24870413      0.24870413
    -13.29226002      0.24905238      0.24905238
    -13.28825962      0.24933974      0.24933974
    -13.28425922      0.24956511      0.24956511
    -13.28025882      0.24972747      0.24972747
    -13.27625842      0.24982585      0.24982585
    -13.27225802      0.24985938      0.24985938
    -13.26825762      0.24982724      0.24982724
    -13.26425722      0.24972868      0.24972868
    -13.26025682      0.24956305      0.24956305
    -13.25625642      0.24932974      0.24932974
    -13.25225602      0.24902825      0.24902825
    -13.24825562      0.24865816      0.24865816
    -13.24425522      0.24821910      0.24821910
    -13.24025482      0.24771082      0.24771082
    -13.23625442      0.24713312      0.24713312
    -13.23225402      0.24648589      0.24648589
    -13.22825362      0.24576913      0.24576913
    -13.22425322      0.24498289      0.24498289
    -13.22025282      0.24412731      0.24412731
    -13.21625242      0.24320263      0.24320263
    -13.21225202      0.24220916      0.24220916
    -13.20825162      0.24114729      0.24114729
    -13.20425122      0.24001751      0.24001751
    -13.20025082      0.23882036      0.23882036
    -13.19625042      0.23755650      0.23755650
    -13.19225002      0.23622663      0.23622663
    -13.18824962      0.23483156      0.23483156
    -13.18424922      0.23337217      0.23337217
    -13.18024882      0.23184939      0.23184939
    -13.17624842      0.23026426      0.23026426
    -13.17224802      0.22861788      0.22861788
    -13.16824762      0.22691141      0.22691141
    -13.16424722      0.22514609      0.22514609
    -13.16024682      0.22332322      0.22332322
    -13.15624642      0.22144417      0.22144417
    -13.15224602      0.21951037      0.21951037
    -13.14824562      0.21752331      0.21752331
    -13.14424522      0.21548454      0.21548454
    -13.14024482      0.21339566      0.21339566
    -13.13624442      0.21125832      0.21125832
    -13.13224402      0.20907423      0.20907423
    -13.12824362      0.20684514      0.20684514
    -13.12424322      0.20457284      0.20457284
    -13.12024282      0.20225917      0.20225917
    -13.11624242      0.19990600      0.19990600
    -13.11224202      0.19751524      0.19751524
    -13.10824162      0.19508882      0.19508882
    -13.10424122      0.19262873      0.19262873
    -13.10024082      0.19013696      0.19013696
    -13.09624042      0.18761552      0.18761552
    -13.09224002      0.18506645      0.18506645
    -13.08823962      0.18249182      0.18249182
    -13.08423922      0.17989368      0.17989368
    -13.08023882      0.17727413      0.17727413
    -13.07623842      0.17463524      0.17463524
    -13.07223802      0.17197912      0.17197912
    -13.06823762      0.16930786      0.16930786
    -13.06423722      0.16662355      0.16662355
    -13.06023682      0.16392829      0.16392829
    -13.05623642      0.16122417      0.16122417
    -13.05223602      0.15851325      0.15851325
    -13.04823562      0.15579760      0.15579760
    -13.04423522      0.15307927      0.15307927
    -13.04023482      0.15036030      0.15036030
    -13.03623442      0.14764270      0.14764270
    -13.03223402      0.14492846      0.14492846
    -13.02823362      0.14221956      0.14221956
    -13.02423322      0.13951792      0.13951792
    -13.02023282      0.13682547      0.13682547
    -13.01623242      0.13414409      0.13414409
    -13.01223202      0.13147563      0.13147563
    -13.00823162      0.12882192      0.12882192
    -13.00423122      0.12618472      0.12618472
    -13.00023082      0.12356580      0.12356580
    -12.99623042      0.12096684      0.12096684
    -12.99223002      0.11838953      0.11838953
    -12.98822962      0.11583549      0.11583549
    -12.98422922      0.11330629      0.11330629
    -12.98022882      0.11080349      0.11080349
    -12.97622842      0.10832856      0.10832856
    -12.97222802      0.10588297      0.10588297
    -12.96822762      0.10346811      0.10346811
    -12.96422722      0.10108534      0.10108534
    -12.96022682      0.09873597      0.09873597
    -12.95622642      0.09642126      0.09642126
    -12.95222602      0.09414241      0.09414241
    -12.94822562      0.09190061      0.09190061
    -12.94422522      0.08969695      0.08969695
    -12.94022482      0.08753250      0.08753250
    -12.93622442      0.08540828      0.08540828
    -12.93222402      0.08332526      0.08332526
    -12.92822362      0.08128436      0.08128436
    -12.92422322      0.07928645      0.07928645
    -12.92022282      0.07733234      0.07733234
    -12.91622242      0.07542282      0.07542282
    -12.91222202      0.07355860      0.07355860
    -12.90822162      0.07174038      0.07174038
    -12.90422122      0.06996878      0.06996878
    -12.90022082      0.06824439      0.06824439
    -12.89622042      0.06656775      0.06656775
    -12.89222002      0.06493936      0.06493936
    -12.88821962      0.06335968      0.06335968
    -12.88421922      0.06182911      0.06182911
    -12.88021882      0.06034803      0.06034803
    -12.87621842      0.05891676      0.05891676
    -12.87221802      0.05753559      0.05753559
    -12.86821762      0.05620477      0.05620477
    -12.86421722      0.05492451      0.05492451
    -12.86021682      0.05369498      0.05369498
    -12.85621642      0.05251632      0.05251632
    -12.85221602      0.05138862      0.05138862
    -12.84821562      0.05031194      0.05031194
    -12.84421522      0.04928634      0.04928634
    -12.84021482      0.04831179      0.04831179
    -12.83621442      0.04738826      0.04738826
    -12.83221402      0.04651571      0.04651571
    -12.82821362      0.04569402      0.04569402
    -12.82421322      0.04492307      0.04492307
    -12.82021282      0.04420272      0.04420272
    -12.81621242      0.04353280      0.04353280
    -12.81221202      0.04291308      0.04291308
    -12.80821162      0.04234336      0.04234336
    -12.80421122      0.04182336      0.04182336
    -12.80021082      0.04135283      0.04135283
    -12.79621042      0.04093145      0.04093145
    -12.79221002      0.04055890      0.04055890
    -12.78820962      0.04023485      0.04023485
    -12.78420922      0.03995893      0.03995893
    -12.78020882      0.03973076      0.03973076
    -12.77620842      0.03954994      0.03954994
    -12.77220802      0.03941605      0.03941605
    -12.76820762      0.03932864      0.03932864
    -12.76420722      0.03928728      0.03928728
    -12.76020682      0.03929148      0.03929148
    -12.75620642      0.03934076      0.03934076
    -12.75220602      0.03943462      0.03943462
    -12.74820562      0.03957254      0.03957254
    -12.74420522      0.03975398      0.03975398
    -12.74020482      0.03997842      0.03997842
    -12.73620442      0.04024527      0.04024527
    -12.73220402      0.04055398      0.04055398
    -12.72820362      0.04090396      0.04090396
    -12.72420322      0.04129461      0.04129461
    -12.72020282      0.04172531      0.04172531
    -12.71620242      0.04219546      0.04219546
    -12.71220202      0.04270441      0.04270441
    -12.70820162      0.04325153      0.04325153
    -12.70420122      0.04383615      0.04383615
    -12.70020082      0.04445761      0.04445761
    -12.69620042      0.04511523      0.04511523
    -12.69220002      0.04580834      0.04580834
    -12.68819962      0.04653622      0.04653622
    -12.68419922      0.04729818      0.04729818
    -12.68019882      0.04809350      0.04809350
    -12.67619842      0.04892145      0.04892145
    -12.67219802      0.04978130      0.04978130
    -12.66819762      0.05067231      0.05067231
    -12.66419722      0.05159372      0.05159372
    -12.66019682      0.05254478      0.05254478
    -12.65619642      0.05352471      0.05352471
    -12.65219602      0.05453274      0.05453274
    -12.64819562      0.05556808      0.05556808
    -12.64419522      0.05662994      0.05662994
    -12.64019482      0.05771753      0.05771753
    -12.63619442      0.05883004      0.05883004
    -12.63219402      0.05996666      0.05996666
    -12.62819362      0.06112656      0.06112656
    -12.62419322      0.06230892      0.06230892
    -12.62019282      0.06351292      0.06351292
    -12.61619242      0.06473771      0.06473771
    -12.61219202      0.06598246      0.06598246
    -12.60819162      0.06724632      0.06724632
    -12.60419122      0.06852845      0.06852845
    -12.60019082      0.06982798      0.06982798
    -12.59619042      0.07114408      0.07114408
    -12.59219002      0.07247586      0.07247586
    -12.58818962      0.07382249      0.07382249
    -12.58418922      0.07518309      0.07518309
    -12.58018882      0.07655679      0.07655679
    -12.57618842      0.07794274      0.07794274
    -12.57218802      0.07934008      0.07934008
    -12.56818762      0.08074793      0.08074793
    -12.56418722      0.08216543      0.08216543
    -12.56018682      0.08359172      0.08359172
    -12.55618642      0.08502595      0.08502595
    -12.55218602      0.08646725      0.08646725
    -12.54818562      0.08791477      0.08791477
    -12.54418522      0.08936767      0.08936767
    -12.54018482      0.09082509      0.09082509
    -12.53618442      0.09228620      0.09228620
    -12.53218402      0.09375017      0.09375017
    -12.52818362      0.09521616      0.09521616
    -12.52418322      0.09668336      0.09668336
    -12.52018282      0.09815096      0.09815096
    -12.51618241      0.09961816      0.09961816
    -12.51218201      0.10108415      0.10108415
    -12.50818161      0.10254816      0.10254816
    -12.50418121      0.10400942      0.10400942
    -12.50018081      0.10546715      0.10546715
    -12.49618041      0.10692061      0.10692061
    -12.49218001      0.10836907      0.10836907
    -12.48817961      0.10981180      0.10981180
    -12.48417921      0.11124808      0.11124808
    -12.48017881      0.11267722      0.11267722
    -12.47617841      0.11409854      0.11409854
    -12.47217801      0.11551137      0.11551137
    -12.46817761      0.11691506      0.11691506
    -12.46417721      0.11830896      0.11830896
    -12.46017681      0.11969248      0.11969248
    -12.45617641      0.12106500      0.12106500
    -12.45217601      0.12242593      0.12242593
    -12.44817561      0.12377472      0.12377472
    -12.44417521      0.12511082      0.12511082
    -12.44017481      0.12643369      0.12643369
    -12.43617441      0.12774283      0.12774283
    -12.43217401      0.12903774      0.12903774
    -12.42817361      0.13031796      0.13031796
    -12.42417321      0.13158303      0.13158303
    -12.42017281      0.13283252      0.13283252
    -12.41617241      0.13406601      0.13406601
    -12.41217201      0.13528312      0.13528312
    -12.40817161      0.13648347      0.13648347
    -12.40417121      0.13766671      0.13766671
    -12.40017081      0.13883250      0.13883250
    -12.39617041      0.13998053      0.13998053
    -12.39217001      0.14111051      0.14111051
    -12.38816961      0.14222217      0.14222217
    -12.38416921      0.14331524      0.14331524
    -12.38016881      0.14438951      0.14438951
    -12.37616841      0.14544474      0.14544474
    -12.37216801      0.14648074      0.14648074
    -12.36816761      0.14749733      0.14749733
    -12.36416721      0.14849435      0.14849435
    -12.36016681      0.14947167      0.14947167
    -12.35616641      0.15042914      0.15042914
    -12.35216601      0.15136667      0.15136667
    -12.34816561      0.15228416      0.15228416
    -12.34416521      0.15318153      0.15318153
    -12.34016481      0.15405872      0.15405872
    -12.33616441      0.15491568      0.15491568
    -12.33216401      0.15575239      0.15575239
    -12.32816361      0.15656882      0.15656882
    -12.32416321      0.15736497      0.15736497
    -12.32016281      0.15814084      0.15814084
    -12.31616241      0.15889646      0.15889646
    -12.31216201      0.15963185      0.15963185
    -12.30816161      0.16034706      0.16034706
    -12.30416121      0.16104213      0.16104213
    -12.30016081      0.16171713      0.16171713
    -12.29616041      0.16237212      0.16237212
    -12.29216001      0.16300718      0.16300718
    -12.28815961      0.16362240      0.16362240
    -12.28415921      0.16421786      0.16421786
    -12.28015881      0.16479367      0.16479367
    -12.27615841      0.16534993      0.16534993
    -12.27215801      0.16588674      0.16588674
    -12.26815761      0.16640422      0.16640422
    -12.26415721      0.16690248      0.16690248
    -12.26015681      0.16738164      0.16738164
    -12.25615641      0.16784182      0.16784182
    -12.25215601      0.16828315      0.16828315
    -12.24815561      0.16870575      0.16870575
    -12.24415521      0.16910974      0.16910974
    -12.24015481      0.16949526      0.16949526
    -12.23615441      0.16986243      0.16986243
    -12.23215401      0.17021138      0.17021138
    -12.22815361      0.17054223      0.17054223
    -12.22415321      0.17085512      0.17085512
