# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -20.00000000      0.00003492      0.00003492
    -19.99599960      0.00002762      0.00002762
    -19.99199920      0.00002179      0.00002179
    -19.98799880      0.00001714      0.00001714
    -19.98399840      0.00001346      0.00001346
    -19.97999800      0.00001054      0.00001054
    -19.97599760      0.00000823      0.00000823
    -19.97199720      0.00000641      0.00000641
    -19.96799680      0.00000498      0.00000498
    -19.96399640      0.00000386      0.00000386
    -19.95999600      0.00000299      0.00000299
    -19.95599560      0.00000230      0.00000230
    -19.95199520      0.00000177      0.00000177
    -19.94799480      0.00000136      0.00000136
    -19.94399440      0.00000104      0.00000104
    -19.93999400      0.00000080      0.00000080
    -19.93599360      0.00000061      0.00000061
    -19.93199320      0.00000046      0.00000046
    -19.92799280      0.00000035      0.00000035
    -19.92399240      0.00000026      0.00000026
    -19.91999200      0.00000020      0.00000020
    -19.91599160      0.00000015      0.00000015
    -19.91199120      0.00000011      0.00000011
    -19.90799080      0.00000008      0.00000008
    -19.90399040      0.00000006      0.00000006
    -19.89999000      0.00000005      0.00000005
    -19.89598960      0.00000004      0.00000004
    -19.89198920      0.00000003      0.00000003
    -19.88798880      0.00000002      0.00000002
    -19.88398840      0.00000002      0.00000002
    -19.87998800      0.00000002      0.00000002
    -19.87598760      0.00000002      0.00000002
    -19.87198720      0.00000002      0.00000002
    -19.86798680      0.00000002      0.00000002
    -19.86398640      0.00000003      0.00000003
    -19.85998600      0.00000003      0.00000003
    -19.85598560      0.00000004      0.00000004
    -19.85198520      0.00000006      0.00000006
    -19.84798480      0.00000007      0.00000007
    -19.84398440      0.00000010      0.00000010
    -19.83998400      0.00000013      0.00000013
    -19.83598360      0.00000017      0.00000017
    -19.83198320      0.00000023      0.00000023
    -19.82798280      0.00000030      0.00000030
    -19.82398240      0.00000039      0.00000039
    -19.81998200      0.00000051      0.00000051
    -19.81598160      0.00000067      0.00000067
    -19.81198120      0.00000087      0.00000087
    -19.80798080      0.00000113      0.00000113
    -19.80398040      0.00000146      0.00000146
    -19.79998000      0.00000189      0.00000189
    -19.79597960      0.00000244      0.00000244
    -19.79197920      0.00000314      0.00000314
    -19.78797880      0.00000403      0.00000403
    -19.78397840      0.00000516      0.00000516
    -19.77997800      0.00000659      0.00000659
    -19.77597760      0.00000840      0.00000840
    -19.77197720      0.00001067      0.00001067
    -19.76797680      0.00001353      0.00001353
    -19.76397640      0.00001712      0.00001712
    -19.75997600      0.00002159      0.00002159
    -19.75597560      0.00002717      0.00002717
    -19.75197520      0.00003410      0.00003410
    -19.74797480      0.00004270      0.00004270
    -19.74397440      0.00005333      0.00005333
    -19.73997400      0.00006644      0.00006644
    -19.73597360      0.00008257      0.00008257
    -19.73197320      0.00010236      0.00010236
    -19.72797280      0.00012657      0.00012657
    -19.72397240      0.00015612      0.00015612
    -19.71997200      0.00019208      0.00019208
    -19.71597160      0.00023574      0.00023574
    -19.71197120      0.00028860      0.00028860
    -19.70797080      0.00035243      0.00035243
    -19.70397040      0.00042930      0.00042930
    -19.69997000      0.00052163      0.00052163
    -19.69596960      0.00063224      0.00063224
    -19.69196920      0.00076438      0.00076438
    -19.68796880      0.00092184      0.00092184
    -19.68396840      0.00110896      0.00110896
    -19.67996800      0.00133073      0.00133073
    -19.67596760      0.00159287      0.00159287
    -19.67196720      0.00190187      0.00190187
    -19.66796680      0.00226515      0.00226515
    -19.66396640      0.00269108      0.00269108
    -19.65996600      0.00318912      0.00318912
    -19.65596560      0.00376990      0.00376990
    -19.65196520      0.00444531      0.00444531
    -19.64796480      0.00522864      0.00522864
    -19.64396440      0.00613464      0.00613464
    -19.63996400      0.00717965      0.00717965
    -19.63596360      0.00838169      0.00838169
    -19.63196320      0.00976055      0.00976055
    -19.62796280      0.01133785      0.01133785
    -19.62396240      0.01313716      0.01313716
    -19.61996200      0.01518400      0.01518400
    -19.61596160      0.01750592      0.01750592
    -19.61196120      0.02013249      0.02013249
    -19.60796080      0.02309534      0.02309534
    -19.60396040      0.02642806      0.02642806
    -19.59996000      0.03016617      0.03016617
    -19.59595960      0.03434702      0.03434702
    -19.59195920      0.03900965      0.03900965
    -19.58795880      0.04419459      0.04419459
    -19.58395840      0.04994364      0.04994364
    -19.57995800      0.05629961      0.05629961
    -19.57595760      0.06330595      0.06330595
    -19.57195720      0.07100644      0.07100644
    -19.56795680      0.07944472      0.07944472
    -19.56395640      0.08866380      0.08866380
    -19.55995600      0.09870559      0.09870559
    -19.55595560      0.10961024      0.10961024
    -19.55195520      0.12141563      0.12141563
    -19.54795480      0.13415662      0.13415662
    -19.54395440      0.14786441      0.14786441
    -19.53995400      0.16256583      0.16256583
    -19.53595360      0.17828258      0.17828258
    -19.53195320      0.19503053      0.19503053
    -19.52795280      0.21281897      0.21281897
    -19.52395240      0.23164991      0.23164991
    -19.51995200      0.25151736      0.25151736
    -19.51595160      0.27240674      0.27240674
    -19.51195120      0.29429425      0.29429425
    -19.50795080      0.31714637      0.31714637
    -19.50395040      0.34091944      0.34091944
    -19.49994999      0.36555930      0.36555930
    -19.49594959      0.39100107      0.39100107
    -19.49194919      0.41716907      0.41716907
    -19.48794879      0.44397684      0.44397684
    -19.48394839      0.47132727      0.47132727
    -19.47994799      0.49911298      0.49911298
    -19.47594759      0.52721676      0.52721676
    -19.47194719      0.55551220      0.55551220
    -19.46794679      0.58386446      0.58386446
    -19.46394639      0.61213122      0.61213122
    -19.45994599      0.64016373      0.64016373
    -19.45594559      0.66780804      0.66780804
    -19.45194519      0.69490633      0.69490633
    -19.44794479      0.72129835      0.72129835
    -19.44394439      0.74682296      0.74682296
    -19.43994399      0.77131971      0.77131971
    -19.43594359      0.79463052      0.79463052
    -19.43194319      0.81660136      0.81660136
    -19.42794279      0.83708393      0.83708393
    -19.42394239      0.85593731      0.85593731
    -19.41994199      0.87302958      0.87302958
    -19.41594159      0.88823934      0.88823934
    -19.41194119      0.90145716      0.90145716
    -19.40794079      0.91258691      0.91258691
    -19.40394039      0.92154685      0.92154685
    -19.39993999      0.92827072      0.92827072
    -19.39593959      0.93270849      0.93270849
    -19.39193919      0.93482702      0.93482702
    -19.38793879      0.93461044      0.93461044
    -19.38393839      0.93206038      0.93206038
    -19.37993799      0.92719592      0.92719592
    -19.37593759      0.92005338      0.92005338
    -19.37193719      0.91068584      0.91068584
    -19.36793679      0.89916250      0.89916250
    -19.36393639      0.88556785      0.88556785
    -19.35993599      0.87000057      0.87000057
    -19.35593559      0.85257243      0.85257243
    -19.35193519      0.83340687      0.83340687
    -19.34793479      0.81263760      0.81263760
    -19.34393439      0.79040704      0.79040704
    -19.33993399      0.76686467      0.76686467
    -19.33593359      0.74216541      0.74216541
    -19.33193319      0.71646790      0.71646790
    -19.32793279      0.68993282      0.68993282
    -19.32393239      0.66272129      0.66272129
    -19.31993199      0.63499322      0.63499322
    -19.31593159      0.60690582      0.60690582
    -19.31193119      0.57861216      0.57861216
    -19.30793079      0.55025990      0.55025990
    -19.30393039      0.52199004      0.52199004
    -19.29992999      0.49393592      0.49393592
    -19.29592959      0.46622232      0.46622232
    -19.29192919      0.43896465      0.43896465
    -19.28792879      0.41226844      0.41226844
    -19.28392839      0.38622881      0.38622881
    -19.27992799      0.36093027      0.36093027
    -19.27592759      0.33644647      0.33644647
    -19.27192719      0.31284031      0.31284031
    -19.26792679      0.29016396      0.29016396
    -19.26392639      0.26845920      0.26845920
    -19.25992599      0.24775770      0.24775770
    -19.25592559      0.22808150      0.22808150
    -19.25192519      0.20944357      0.20944357
    -19.24792479      0.19184833      0.19184833
    -19.24392439      0.17529240      0.17529240
    -19.23992399      0.15976520      0.15976520
    -19.23592359      0.14524973      0.14524973
    -19.23192319      0.13172327      0.13172327
    -19.22792279      0.11915815      0.11915815
    -19.22392239      0.10752242      0.10752242
    -19.21992199      0.09678061      0.09678061
    -19.21592159      0.08689439      0.08689439
    -19.21192119      0.07782321      0.07782321
    -19.20792079      0.06952494      0.06952494
    -19.20392039      0.06195640      0.06195640
    -19.19991999      0.05507389      0.05507389
    -19.19591959      0.04883367      0.04883367
    -19.19191919      0.04319236      0.04319236
    -19.18791879      0.03810734      0.03810734
    -19.18391839      0.03353702      0.03353702
    -19.17991799      0.02944111      0.02944111
    -19.17591759      0.02578090      0.02578090
    -19.17191719      0.02251936      0.02251936
    -19.16791679      0.01962131      0.01962131
    -19.16391639      0.01705351      0.01705351
    -19.15991599      0.01478475      0.01478475
    -19.15591559      0.01278580      0.01278580
    -19.15191519      0.01102951      0.01102951
    -19.14791479      0.00949070      0.00949070
    -19.14391439      0.00814619      0.00814619
    -19.13991399      0.00697469      0.00697469
    -19.13591359      0.00595675      0.00595675
    -19.13191319      0.00507467      0.00507467
    -19.12791279      0.00431241      0.00431241
    -19.12391239      0.00365550      0.00365550
    -19.11991199      0.00309091      0.00309091
    -19.11591159      0.00260700      0.00260700
    -19.11191119      0.00219336      0.00219336
    -19.10791079      0.00184074      0.00184074
    -19.10391039      0.00154095      0.00154095
    -19.09990999      0.00128677      0.00128677
    -19.09590959      0.00107183      0.00107183
    -19.09190919      0.00089056      0.00089056
    -19.08790879      0.00073810      0.00073810
    -19.08390839      0.00061022      0.00061022
    -19.07990799      0.00050323      0.00050323
    -19.07590759      0.00041396      0.00041396
    -19.07190719      0.00033968      0.00033968
    -19.06790679      0.00027803      0.00027803
    -19.06390639      0.00022700      0.00022700
    -19.05990599      0.00018488      0.00018488
    -19.05590559      0.00015019      0.00015019
    -19.05190519      0.00012171      0.00012171
    -19.04790479      0.00009838      0.00009838
    -19.04390439      0.00007933      0.00007933
    -19.03990399      0.00006380      0.00006380
    -19.03590359      0.00005119      0.00005119
    -19.03190319      0.00004097      0.00004097
    -19.02790279      0.00003270      0.00003270
    -19.02390239      0.00002604      0.00002604
    -19.01990199      0.00002069      0.00002069
    -19.01590159      0.00001639      0.00001639
    -19.01190119      0.00001295      0.00001295
    -19.00790079      0.00001021      0.00001021
    -19.00390039      0.00000803      0.00000803
    -18.99989999      0.00000630      0.00000630
    -18.99589959      0.00000493      0.00000493
    -18.99189919      0.00000385      0.00000385
    -18.98789879      0.00000300      0.00000300
    -18.98389839      0.00000233      0.00000233
    -18.97989799      0.00000180      0.00000180
    -18.97589759      0.00000139      0.00000139
    -18.97189719      0.00000107      0.00000107
    -18.96789679      0.00000083      0.00000083
    -18.96389639      0.00000063      0.00000063
    -18.95989599      0.00000048      0.00000048
    -18.95589559      0.00000037      0.00000037
    -18.95189519      0.00000028      0.00000028
    -18.94789479      0.00000021      0.00000021
    -18.94389439      0.00000016      0.00000016
    -18.93989399      0.00000012      0.00000012
    -18.93589359      0.00000009      0.00000009
    -18.93189319      0.00000007      0.00000007
    -18.92789279      0.00000005      0.00000005
    -18.92389239      0.00000004      0.00000004
    -18.91989199      0.00000003      0.00000003
    -18.91589159      0.00000002      0.00000002
    -18.91189119      0.00000002      0.00000002
    -18.90789079      0.00000001      0.00000001
    -18.90389039      0.00000001      0.00000001
    -18.89988999      0.00000001      0.00000001
    -18.89588959      0.00000001      0.00000001
    -18.89188919      0.00000001      0.00000001
    -18.88788879      0.00000001      0.00000001
    -18.88388839      0.00000001      0.00000001
    -18.87988799      0.00000001      0.00000001
    -18.87588759      0.00000001      0.00000001
    -18.87188719      0.00000001      0.00000001
    -18.86788679      0.00000001      0.00000001
    -18.86388639      0.00000002      0.00000002
    -18.85988599      0.00000002      0.00000002
    -18.85588559      0.00000003      0.00000003
    -18.85188519      0.00000004      0.00000004
    -18.84788479      0.00000005      0.00000005
    -18.84388439      0.00000007      0.00000007
    -18.83988399      0.00000010      0.00000010
    -18.83588359      0.00000013      0.00000013
    -18.83188319      0.00000017      0.00000017
    -18.82788279      0.00000022      0.00000022
    -18.82388239      0.00000029      0.00000029
    -18.81988199      0.00000038      0.00000038
    -18.81588159      0.00000050      0.00000050
    -18.81188119      0.00000066      0.00000066
    -18.80788079      0.00000085      0.00000085
    -18.80388039      0.00000111      0.00000111
    -18.79987999      0.00000144      0.00000144
    -18.79587959      0.00000186      0.00000186
    -18.79187919      0.00000240      0.00000240
    -18.78787879      0.00000309      0.00000309
    -18.78387839      0.00000397      0.00000397
    -18.77987799      0.00000509      0.00000509
    -18.77587759      0.00000650      0.00000650
    -18.77187719      0.00000828      0.00000828
    -18.76787679      0.00001053      0.00001053
    -18.76387639      0.00001335      0.00001335
    -18.75987599      0.00001689      0.00001689
    -18.75587559      0.00002131      0.00002131
    -18.75187519      0.00002682      0.00002682
    -18.74787479      0.00003367      0.00003367
    -18.74387439      0.00004217      0.00004217
    -18.73987399      0.00005267      0.00005267
    -18.73587359      0.00006563      0.00006563
    -18.73187319      0.00008157      0.00008157
    -18.72787279      0.00010113      0.00010113
    -18.72387239      0.00012507      0.00012507
    -18.71987199      0.00015429      0.00015429
    -18.71587159      0.00018986      0.00018986
    -18.71187119      0.00023305      0.00023305
    -18.70787079      0.00028534      0.00028534
    -18.70387039      0.00034850      0.00034850
    -18.69986999      0.00042457      0.00042457
    -18.69586959      0.00051596      0.00051596
    -18.69186919      0.00062546      0.00062546
    -18.68786879      0.00075629      0.00075629
    -18.68386839      0.00091222      0.00091222
    -18.67986799      0.00109754      0.00109754
    -18.67586759      0.00131721      0.00131721
    -18.67186719      0.00157690      0.00157690
    -18.66786679      0.00188307      0.00188307
    -18.66386639      0.00224308      0.00224308
    -18.65986599      0.00266524      0.00266524
    -18.65586559      0.00315894      0.00315894
    -18.65186519      0.00373474      0.00373474
    -18.64786479      0.00440447      0.00440447
    -18.64386439      0.00518133      0.00518133
    -18.63986399      0.00608000      0.00608000
    -18.63586359      0.00711671      0.00711671
    -18.63186319      0.00830938      0.00830938
    -18.62786279      0.00967771      0.00967771
    -18.62386239      0.01124321      0.01124321
    -18.61986199      0.01302933      0.01302933
    -18.61586159      0.01506150      0.01506150
    -18.61186119      0.01736713      0.01736713
    -18.60786079      0.01997570      0.01997570
    -18.60386039      0.02291871      0.02291871
    -18.59985999      0.02622964      0.02622964
    -18.59585959      0.02994390      0.02994390
    -18.59185919      0.03409876      0.03409876
    -18.58785879      0.03873315      0.03873315
    -18.58385839      0.04388753      0.04388753
    -18.57985799      0.04960363      0.04960363
    -18.57585759      0.05592421      0.05592421
    -18.57185719      0.06289271      0.06289271
    -18.56785679      0.07055288      0.07055288
    -18.56385639      0.07894839      0.07894839
    -18.55985599      0.08812231      0.08812231
    -18.55585559      0.09811660      0.09811660
    -18.55185519      0.10897156      0.10897156
    -18.54785479      0.12072518      0.12072518
    -18.54385439      0.13341253      0.13341253
    -18.53985399      0.14706503      0.14706503
    -18.53585359      0.16170978      0.16170978
    -18.53185319      0.17736878      0.17736878
    -18.52785279      0.19405825      0.19405825
    -18.52385239      0.21178788      0.21178788
    -18.51985199      0.23056010      0.23056010
    -18.51585159      0.25036939      0.25036939
    -18.51185119      0.27120167      0.27120167
    -18.50785079      0.29303368      0.29303368
    -18.50385039      0.31583246      0.31583246
    -18.49984998      0.33955493      0.33955493
    -18.49584958      0.36414752      0.36414752
    -18.49184918      0.38954597      0.38954597
    -18.48784878      0.41567521      0.41567521
    -18.48384838      0.44244938      0.44244938
    -18.47984798      0.46977196      0.46977196
    -18.47584758      0.49753615      0.49753615
    -18.47184718      0.52562527      0.52562527
    -18.46784678      0.55391342      0.55391342
    -18.46384638      0.58226619      0.58226619
    -18.45984598      0.61054167      0.61054167
    -18.45584558      0.63859145      0.63859145
    -18.45184518      0.66626182      0.66626182
    -18.44784478      0.69339516      0.69339516
    -18.44384438      0.71983131      0.71983131
    -18.43984398      0.74540912      0.74540912
    -18.43584358      0.76996808      0.76996808
    -18.43184318      0.79334992      0.79334992
    -18.42784278      0.81540035      0.81540035
    -18.42384238      0.83597069      0.83597069
    -18.41984198      0.85491957      0.85491957
    -18.41584158      0.87211450      0.87211450
    -18.41184118      0.88743347      0.88743347
    -18.40784078      0.90076634      0.90076634
    -18.40384038      0.91201618      0.91201618
    -18.39983998      0.92110042      0.92110042
    -18.39583958      0.92795190      0.92795190
    -18.39183918      0.93251965      0.93251965
    -18.38783878      0.93476958      0.93476958
    -18.38383838      0.93468483      0.93468483
    -18.37983798      0.93226605      0.93226605
    -18.37583758      0.92753132      0.92753132
    -18.37183718      0.92051602      0.92051602
    -18.36783678      0.91127228      0.91127228
    -18.36383638      0.89986843      0.89986843
    -18.35983598      0.88638811      0.88638811
    -18.35583558      0.87092924      0.87092924
    -18.35183518      0.85360288      0.85360288
    -18.34783478      0.83453185      0.83453185
    -18.34383438      0.81384932      0.81384932
    -18.33983398      0.79169726      0.79169726
    -18.33583358      0.76822481      0.76822481
    -18.33183318      0.74358661      0.74358661
    -18.32783278      0.71794113      0.71794113
    -18.32383238      0.69144901      0.69144901
    -18.31983198      0.66427136      0.66427136
    -18.31583158      0.63656821      0.63656821
    -18.31183118      0.60849696      0.60849696
    -18.30783078      0.58021095      0.58021095
    -18.30383038      0.55185818      0.55185818
    -18.29982998      0.52358004      0.52358004
    -18.29582958      0.49551036      0.49551036
    -18.29182918      0.46777438      0.46777438
    -18.28782878      0.44048810      0.44048810
    -18.28382838      0.41375758      0.41375758
    -18.27982798      0.38767858      0.38767858
    -18.27582758      0.36233617      0.36233617
    -18.27182718      0.33780465      0.33780465
    -18.26782678      0.31414749      0.31414749
    -18.26382638      0.29141750      0.29141750
    -18.25982598      0.26965700      0.26965700
    -18.25582558      0.24889823      0.24889823
    -18.25182518      0.22916378      0.22916378
    -18.24782478      0.21046708      0.21046708
    -18.24382438      0.19281306      0.19281306
    -18.23982398      0.17619872      0.17619872
    -18.23582358      0.16061389      0.16061389
    -18.23182318      0.14604191      0.14604191
    -18.22782278      0.13246036      0.13246036
    -18.22382238      0.11984183      0.11984183
    -18.21982198      0.10815459      0.10815459
    -18.21582158      0.09736336      0.09736336
    -18.21182118      0.08742994      0.08742994
    -18.20782078      0.07831390      0.07831390
    -18.20382038      0.06997318      0.06997318
    -18.19981998      0.06236463      0.06236463
    -18.19581958      0.05544459      0.05544459
    -18.19181918      0.04916930      0.04916930
    -18.18781878      0.04349536      0.04349536
    -18.18381838      0.03838008      0.03838008
    -18.17981798      0.03378181      0.03378181
    -18.17581758      0.02966019      0.02966019
    -18.17181718      0.02597641      0.02597641
    -18.16781678      0.02269333      0.02269333
    -18.16381638      0.01977568      0.01977568
    -18.15981598      0.01719011      0.01719011
    -18.15581558      0.01490527      0.01490527
    -18.15181518      0.01289185      0.01289185
    -18.14781478      0.01112256      0.01112256
    -18.14381438      0.00957212      0.00957212
    -18.13981398      0.00821723      0.00821723
    -18.13581358      0.00703651      0.00703651
    -18.13181318      0.00601039      0.00601039
    -18.12781278      0.00512109      0.00512109
    -18.12381238      0.00435247      0.00435247
    -18.11981198      0.00368998      0.00368998
    -18.11581158      0.00312051      0.00312051
    -18.11181118      0.00263233      0.00263233
    -18.10781078      0.00221499      0.00221499
    -18.10381038      0.00185915      0.00185915
    -18.09980998      0.00155658      0.00155658
    -18.09580958      0.00130000      0.00130000
    -18.09180918      0.00108301      0.00108301
    -18.08780878      0.00089998      0.00089998
    -18.08380838      0.00074601      0.00074601
    -18.07980798      0.00061684      0.00061684
    -18.07580758      0.00050876      0.00050876
    -18.07180718      0.00041857      0.00041857
    -18.06780678      0.00034351      0.00034351
    -18.06380638      0.00028121      0.00028121
    -18.05980598      0.00022963      0.00022963
    -18.05580558      0.00018704      0.00018704
    -18.05180518      0.00015197      0.00015197
    -18.04780478      0.00012317      0.00012317
    -18.04380438      0.00009958      0.00009958
    -18.03980398      0.00008030      0.00008030
    -18.03580358      0.00006460      0.00006460
    -18.03180318      0.00005183      0.00005183
    -18.02780278      0.00004149      0.00004149
    -18.02380238      0.00003312      0.00003312
    -18.01980198      0.00002638      0.00002638
    -18.01580158      0.00002096      0.00002096
    -18.01180118      0.00001661      0.00001661
    -18.00780078      0.00001313      0.00001313
    -18.00380038      0.00001035      0.00001035
    -17.99979998      0.00000814      0.00000814
    -17.99579958      0.00000639      0.00000639
    -17.99179918      0.00000500      0.00000500
    -17.98779878      0.00000390      0.00000390
    -17.98379838      0.00000304      0.00000304
    -17.97979798      0.00000236      0.00000236
    -17.97579758      0.00000183      0.00000183
    -17.97179718      0.00000141      0.00000141
    -17.96779678      0.00000109      0.00000109
    -17.96379638      0.00000084      0.00000084
    -17.95979598      0.00000064      0.00000064
    -17.95579558      0.00000049      0.00000049
    -17.95179518      0.00000038      0.00000038
    -17.94779478      0.00000029      0.00000029
    -17.94379438      0.00000022      0.00000022
    -17.93979398      0.00000016      0.00000016
    -17.93579358      0.00000012      0.00000012
    -17.93179318      0.00000009      0.00000009
    -17.92779278      0.00000007      0.00000007
    -17.92379238      0.00000005      0.00000005
    -17.91979198      0.00000004      0.00000004
    -17.91579158      0.00000003      0.00000003
    -17.91179118      0.00000002      0.00000002
    -17.90779078      0.00000002      0.00000002
    -17.90379038      0.00000001      0.00000001
    -17.89978998      0.00000001      0.00000001
    -17.89578958      0.00000001      0.00000001
    -17.89178918      0.00000000      0.00000000
    -17.88778878      0.00000000      0.00000000
    -17.88378838      0.00000000      0.00000000
    -17.87978798      0.00000000      0.00000000
    -17.87578758      0.00000000      0.00000000
    -17.87178718      0.00000000      0.00000000
    -17.86778678      0.00000000      0.00000000
    -17.86378638      0.00000000      0.00000000
    -17.85978598      0.00000000      0.00000000
    -17.85578558      0.00000000      0.00000000
    -17.85178518      0.00000000      0.00000000
    -17.84778478      0.00000000      0.00000000
    -17.84378438      0.00000000      0.00000000
    -17.83978398      0.00000000      0.00000000
    -17.83578358      0.00000000      0.00000000
    -17.83178318      0.00000000      0.00000000
    -17.82778278      0.00000000      0.00000000
    -17.82378238      0.00000000      0.00000000
    -17.81978198      0.00000000      0.00000000
    -17.81578158      0.00000000      0.00000000
    -17.81178118      0.00000000      0.00000000
    -17.80778078      0.00000000      0.00000000
    -17.80378038      0.00000000      0.00000000
    -17.79977998      0.00000000      0.00000000
    -17.79577958      0.00000000      0.00000000
    -17.79177918      0.00000000      0.00000000
    -17.78777878      0.00000000      0.00000000
    -17.78377838      0.00000000      0.00000000
    -17.77977798      0.00000000      0.00000000
    -17.77577758      0.00000000      0.00000000
    -17.77177718      0.00000000      0.00000000
    -17.76777678      0.00000000      0.00000000
    -17.76377638      0.00000000      0.00000000
    -17.75977598      0.00000000      0.00000000
    -17.75577558      0.00000000      0.00000000
    -17.75177518      0.00000000      0.00000000
    -17.74777478      0.00000000      0.00000000
    -17.74377438      0.00000000      0.00000000
    -17.73977398      0.00000000      0.00000000
    -17.73577358      0.00000000      0.00000000
    -17.73177318      0.00000000      0.00000000
    -17.72777278      0.00000000      0.00000000
    -17.72377238      0.00000000      0.00000000
    -17.71977198      0.00000000      0.00000000
    -17.71577158      0.00000000      0.00000000
    -17.71177118      0.00000000      0.00000000
    -17.70777078      0.00000000      0.00000000
    -17.70377038      0.00000000      0.00000000
    -17.69976998      0.00000000      0.00000000
    -17.69576958      0.00000000      0.00000000
    -17.69176918      0.00000000      0.00000000
    -17.68776878      0.00000000      0.00000000
    -17.68376838      0.00000000      0.00000000
    -17.67976798      0.00000000      0.00000000
    -17.67576758      0.00000000      0.00000000
    -17.67176718      0.00000000      0.00000000
    -17.66776678      0.00000000      0.00000000
    -17.66376638      0.00000000      0.00000000
    -17.65976598      0.00000000      0.00000000
    -17.65576558      0.00000000      0.00000000
    -17.65176518      0.00000000      0.00000000
    -17.64776478      0.00000000      0.00000000
    -17.64376438      0.00000000      0.00000000
    -17.63976398      0.00000000      0.00000000
    -17.63576358      0.00000000      0.00000000
    -17.63176318      0.00000000      0.00000000
    -17.62776278      0.00000000      0.00000000
    -17.62376238      0.00000000      0.00000000
    -17.61976198      0.00000000      0.00000000
    -17.61576158      0.00000000      0.00000000
    -17.61176118      0.00000000      0.00000000
    -17.60776078      0.00000000      0.00000000
    -17.60376038      0.00000000      0.00000000
    -17.59975998      0.00000000      0.00000000
    -17.59575958      0.00000000      0.00000000
    -17.59175918      0.00000000      0.00000000
    -17.58775878      0.00000000      0.00000000
    -17.58375838      0.00000000      0.00000000
    -17.57975798      0.00000000      0.00000000
    -17.57575758      0.00000000      0.00000000
    -17.57175718      0.00000000      0.00000000
    -17.56775678      0.00000000      0.00000000
    -17.56375638      0.00000000      0.00000000
    -17.55975598      0.00000000      0.00000000
