# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -20.00000000      0.17479754      0.17479754
    -19.99599960      0.17472233      0.17472233
    -19.99199920      0.17464569      0.17464569
    -19.98799880      0.17456760      0.17456760
    -19.98399840      0.17448803      0.17448803
    -19.97999800      0.17440697      0.17440697
    -19.97599760      0.17432442      0.17432442
    -19.97199720      0.17424035      0.17424035
    -19.96799680      0.17415474      0.17415474
    -19.96399640      0.17406759      0.17406759
    -19.95999600      0.17397888      0.17397888
    -19.95599560      0.17388859      0.17388859
    -19.95199520      0.17379671      0.17379671
    -19.94799480      0.17370322      0.17370322
    -19.94399440      0.17360811      0.17360811
    -19.93999400      0.17351136      0.17351136
    -19.93599360      0.17341296      0.17341296
    -19.93199320      0.17331290      0.17331290
    -19.92799280      0.17321116      0.17321116
    -19.92399240      0.17310772      0.17310772
    -19.91999200      0.17300258      0.17300258
    -19.91599160      0.17289571      0.17289571
    -19.91199120      0.17278711      0.17278711
    -19.90799080      0.17267677      0.17267677
    -19.90399040      0.17256466      0.17256466
    -19.89999000      0.17245078      0.17245078
    -19.89598960      0.17233511      0.17233511
    -19.89198920      0.17221765      0.17221765
    -19.88798880      0.17209837      0.17209837
    -19.88398840      0.17197728      0.17197728
    -19.87998800      0.17185435      0.17185435
    -19.87598760      0.17172958      0.17172958
    -19.87198720      0.17160295      0.17160295
    -19.86798680      0.17147445      0.17147445
    -19.86398640      0.17134409      0.17134409
    -19.85998600      0.17121183      0.17121183
    -19.85598560      0.17107768      0.17107768
    -19.85198520      0.17094163      0.17094163
    -19.84798480      0.17080367      0.17080367
    -19.84398440      0.17066378      0.17066378
    -19.83998400      0.17052197      0.17052197
    -19.83598360      0.17037822      0.17037822
    -19.83198320      0.17023253      0.17023253
    -19.82798280      0.17008489      0.17008489
    -19.82398240      0.16993530      0.16993530
    -19.81998200      0.16978374      0.16978374
    -19.81598160      0.16963022      0.16963022
    -19.81198120      0.16947473      0.16947473
    -19.80798080      0.16931726      0.16931726
    -19.80398040      0.16915781      0.16915781
    -19.79998000      0.16899638      0.16899638
    -19.79597960      0.16883296      0.16883296
    -19.79197920      0.16866756      0.16866756
    -19.78797880      0.16850017      0.16850017
    -19.78397840      0.16833078      0.16833078
    -19.77997800      0.16815941      0.16815941
    -19.77597760      0.16798605      0.16798605
    -19.77197720      0.16781069      0.16781069
    -19.76797680      0.16763335      0.16763335
    -19.76397640      0.16745401      0.16745401
    -19.75997600      0.16727269      0.16727269
    -19.75597560      0.16708939      0.16708939
    -19.75197520      0.16690411      0.16690411
    -19.74797480      0.16671685      0.16671685
    -19.74397440      0.16652763      0.16652763
    -19.73997400      0.16633643      0.16633643
    -19.73597360      0.16614328      0.16614328
    -19.73197320      0.16594817      0.16594817
