# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -20.00000000      0.16303785      0.16303785
    -19.99599960      0.16298554      0.16298554
    -19.99199920      0.16293305      0.16293305
    -19.98799880      0.16288038      0.16288038
    -19.98399840      0.16282752      0.16282752
    -19.97999800      0.16277449      0.16277449
    -19.97599760      0.16272128      0.16272128
    -19.97199720      0.16266790      0.16266790
    -19.96799680      0.16261435      0.16261435
    -19.96399640      0.16256063      0.16256063
    -19.95999600      0.16250675      0.16250675
    -19.95599560      0.16245270      0.16245270
    -19.95199520      0.16239850      0.16239850
    -19.94799480      0.16234414      0.16234414
    -19.94399440      0.16228962      0.16228962
    -19.93999400      0.16223496      0.16223496
    -19.93599360      0.16218015      0.16218015
    -19.93199320      0.16212519      0.16212519
    -19.92799280      0.16207009      0.16207009
    -19.92399240      0.16201486      0.16201486
    -19.91999200      0.16195949      0.16195949
    -19.91599160      0.16190398      0.16190398
    -19.91199120      0.16184835      0.16184835
    -19.90799080      0.16179259      0.16179259
    -19.90399040      0.16173671      0.16173671
    -19.89999000      0.16168071      0.16168071
    -19.89598960      0.16162459      0.16162459
    -19.89198920      0.16156835      0.16156835
    -19.88798880      0.16151201      0.16151201
    -19.88398840      0.16145556      0.16145556
    -19.87998800      0.16139900      0.16139900
    -19.87598760      0.16134235      0.16134235
    -19.87198720      0.16128559      0.16128559
    -19.86798680      0.16122874      0.16122874
    -19.86398640      0.16117180      0.16117180
    -19.85998600      0.16111478      0.16111478
    -19.85598560      0.16105766      0.16105766
    -19.85198520      0.16100047      0.16100047
    -19.84798480      0.16094320      0.16094320
    -19.84398440      0.16088585      0.16088585
    -19.83998400      0.16082843      0.16082843
    -19.83598360      0.16077094      0.16077094
    -19.83198320      0.16071339      0.16071339
    -19.82798280      0.16065578      0.16065578
    -19.82398240      0.16059811      0.16059811
    -19.81998200      0.16054039      0.16054039
    -19.81598160      0.16048261      0.16048261
    -19.81198120      0.16042479      0.16042479
    -19.80798080      0.16036693      0.16036693
    -19.80398040      0.16030902      0.16030902
    -19.79998000      0.16025108      0.16025108
    -19.79597960      0.16019310      0.16019310
    -19.79197920      0.16013510      0.16013510
    -19.78797880      0.16007707      0.16007707
    -19.78397840      0.16001901      0.16001901
    -19.77997800      0.15996094      0.15996094
    -19.77597760      0.15990285      0.15990285
    -19.77197720      0.15984475      0.15984475
    -19.76797680      0.15978664      0.15978664
    -19.76397640      0.15972853      0.15972853
    -19.75997600      0.15967042      0.15967042
    -19.75597560      0.15961231      0.15961231
    -19.75197520      0.15955420      0.15955420
    -19.74797480      0.15949611      0.15949611
    -19.74397440      0.15943803      0.15943803
    -19.73997400      0.15937996      0.15937996
    -19.73597360      0.15932192      0.15932192
    -19.73197320      0.15926390      0.15926390
    -19.72797280      0.15920592      0.15920592
    -19.72397240      0.15914796      0.15914796
    -19.71997200      0.15909004      0.15909004
    -19.71597160      0.15903216      0.15903216
    -19.71197120      0.15897432      0.15897432
    -19.70797080      0.15891653      0.15891653
    -19.70397040      0.15885880      0.15885880
    -19.69997000      0.15880111      0.15880111
    -19.69596960      0.15874349      0.15874349
    -19.69196920      0.15868593      0.15868593
    -19.68796880      0.15862843      0.15862843
    -19.68396840      0.15857101      0.15857101
    -19.67996800      0.15851365      0.15851365
    -19.67596760      0.15845638      0.15845638
    -19.67196720      0.15839919      0.15839919
    -19.66796680      0.15834208      0.15834208
    -19.66396640      0.15828506      0.15828506
    -19.65996600      0.15822813      0.15822813
    -19.65596560      0.15817130      0.15817130
    -19.65196520      0.15811457      0.15811457
    -19.64796480      0.15805795      0.15805795
    -19.64396440      0.15800143      0.15800143
    -19.63996400      0.15794503      0.15794503
    -19.63596360      0.15788874      0.15788874
    -19.63196320      0.15783257      0.15783257
    -19.62796280      0.15777652      0.15777652
    -19.62396240      0.15772060      0.15772060
    -19.61996200      0.15766482      0.15766482
    -19.61596160      0.15760916      0.15760916
    -19.61196120      0.15755365      0.15755365
    -19.60796080      0.15749828      0.15749828
    -19.60396040      0.15744305      0.15744305
    -19.59996000      0.15738798      0.15738798
    -19.59595960      0.15733306      0.15733306
    -19.59195920      0.15727830      0.15727830
    -19.58795880      0.15722369      0.15722369
    -19.58395840      0.15716926      0.15716926
    -19.57995800      0.15711499      0.15711499
    -19.57595760      0.15706090      0.15706090
    -19.57195720      0.15700698      0.15700698
    -19.56795680      0.15695324      0.15695324
    -19.56395640      0.15689969      0.15689969
    -19.55995600      0.15684633      0.15684633
    -19.55595560      0.15679316      0.15679316
    -19.55195520      0.15674018      0.15674018
    -19.54795480      0.15668741      0.15668741
    -19.54395440      0.15663483      0.15663483
    -19.53995400      0.15658247      0.15658247
    -19.53595360      0.15653031      0.15653031
    -19.53195320      0.15647837      0.15647837
    -19.52795280      0.15642665      0.15642665
    -19.52395240      0.15637515      0.15637515
    -19.51995200      0.15632388      0.15632388
    -19.51595160      0.15627283      0.15627283
    -19.51195120      0.15622202      0.15622202
    -19.50795080      0.15617144      0.15617144
    -19.50395040      0.15612111      0.15612111
    -19.49994999      0.15607102      0.15607102
    -19.49594959      0.15602117      0.15602117
    -19.49194919      0.15597158      0.15597158
    -19.48794879      0.15592225      0.15592225
    -19.48394839      0.15587317      0.15587317
    -19.47994799      0.15582435      0.15582435
    -19.47594759      0.15577580      0.15577580
    -19.47194719      0.15572752      0.15572752
    -19.46794679      0.15567951      0.15567951
    -19.46394639      0.15563178      0.15563178
    -19.45994599      0.15558433      0.15558433
    -19.45594559      0.15553716      0.15553716
    -19.45194519      0.15549028      0.15549028
    -19.44794479      0.15544369      0.15544369
    -19.44394439      0.15539740      0.15539740
    -19.43994399      0.15535140      0.15535140
    -19.43594359      0.15530570      0.15530570
    -19.43194319      0.15526031      0.15526031
    -19.42794279      0.15521522      0.15521522
    -19.42394239      0.15517045      0.15517045
    -19.41994199      0.15512599      0.15512599
    -19.41594159      0.15508185      0.15508185
    -19.41194119      0.15503803      0.15503803
    -19.40794079      0.15499453      0.15499453
    -19.40394039      0.15495136      0.15495136
    -19.39993999      0.15490852      0.15490852
    -19.39593959      0.15486602      0.15486602
    -19.39193919      0.15482386      0.15482386
    -19.38793879      0.15478203      0.15478203
    -19.38393839      0.15474055      0.15474055
    -19.37993799      0.15469942      0.15469942
    -19.37593759      0.15465863      0.15465863
    -19.37193719      0.15461821      0.15461821
    -19.36793679      0.15457813      0.15457813
    -19.36393639      0.15453842      0.15453842
    -19.35993599      0.15449907      0.15449907
    -19.35593559      0.15446008      0.15446008
    -19.35193519      0.15442147      0.15442147
    -19.34793479      0.15438323      0.15438323
    -19.34393439      0.15434536      0.15434536
    -19.33993399      0.15430787      0.15430787
    -19.33593359      0.15427075      0.15427075
    -19.33193319      0.15423403      0.15423403
    -19.32793279      0.15419769      0.15419769
    -19.32393239      0.15416174      0.15416174
    -19.31993199      0.15412618      0.15412618
    -19.31593159      0.15409101      0.15409101
    -19.31193119      0.15405625      0.15405625
    -19.30793079      0.15402188      0.15402188
    -19.30393039      0.15398792      0.15398792
    -19.29992999      0.15395436      0.15395436
    -19.29592959      0.15392121      0.15392121
    -19.29192919      0.15388848      0.15388848
    -19.28792879      0.15385615      0.15385615
    -19.28392839      0.15382425      0.15382425
    -19.27992799      0.15379276      0.15379276
    -19.27592759      0.15376169      0.15376169
    -19.27192719      0.15373105      0.15373105
    -19.26792679      0.15370084      0.15370084
    -19.26392639      0.15367105      0.15367105
    -19.25992599      0.15364169      0.15364169
    -19.25592559      0.15361277      0.15361277
    -19.25192519      0.15358429      0.15358429
    -19.24792479      0.15355624      0.15355624
    -19.24392439      0.15352863      0.15352863
    -19.23992399      0.15350147      0.15350147
    -19.23592359      0.15347475      0.15347475
    -19.23192319      0.15344848      0.15344848
    -19.22792279      0.15342265      0.15342265
    -19.22392239      0.15339728      0.15339728
    -19.21992199      0.15337237      0.15337237
    -19.21592159      0.15334790      0.15334790
    -19.21192119      0.15332390      0.15332390
    -19.20792079      0.15330036      0.15330036
    -19.20392039      0.15327727      0.15327727
    -19.19991999      0.15325466      0.15325466
    -19.19591959      0.15323250      0.15323250
    -19.19191919      0.15321082      0.15321082
    -19.18791879      0.15318960      0.15318960
    -19.18391839      0.15316886      0.15316886
    -19.17991799      0.15314858      0.15314858
    -19.17591759      0.15312879      0.15312879
    -19.17191719      0.15310946      0.15310946
    -19.16791679      0.15309062      0.15309062
    -19.16391639      0.15307226      0.15307226
    -19.15991599      0.15305437      0.15305437
    -19.15591559      0.15303697      0.15303697
    -19.15191519      0.15302006      0.15302006
    -19.14791479      0.15300362      0.15300362
    -19.14391439      0.15298768      0.15298768
    -19.13991399      0.15297222      0.15297222
    -19.13591359      0.15295726      0.15295726
    -19.13191319      0.15294278      0.15294278
    -19.12791279      0.15292880      0.15292880
    -19.12391239      0.15291531      0.15291531
    -19.11991199      0.15290232      0.15290232
    -19.11591159      0.15288982      0.15288982
    -19.11191119      0.15287782      0.15287782
    -19.10791079      0.15286632      0.15286632
    -19.10391039      0.15285532      0.15285532
    -19.09990999      0.15284482      0.15284482
    -19.09590959      0.15283482      0.15283482
    -19.09190919      0.15282532      0.15282532
    -19.08790879      0.15281632      0.15281632
    -19.08390839      0.15280783      0.15280783
    -19.07990799      0.15279985      0.15279985
    -19.07590759      0.15279237      0.15279237
    -19.07190719      0.15278540      0.15278540
    -19.06790679      0.15277893      0.15277893
    -19.06390639      0.15277297      0.15277297
    -19.05990599      0.15276752      0.15276752
    -19.05590559      0.15276258      0.15276258
    -19.05190519      0.15275816      0.15275816
    -19.04790479      0.15275424      0.15275424
    -19.04390439      0.15275083      0.15275083
    -19.03990399      0.15274793      0.15274793
    -19.03590359      0.15274554      0.15274554
    -19.03190319      0.15274367      0.15274367
    -19.02790279      0.15274231      0.15274231
    -19.02390239      0.15274146      0.15274146
    -19.01990199      0.15274113      0.15274113
    -19.01590159      0.15274130      0.15274130
    -19.01190119      0.15274200      0.15274200
    -19.00790079      0.15274320      0.15274320
    -19.00390039      0.15274492      0.15274492
    -18.99989999      0.15274715      0.15274715
    -18.99589959      0.15274990      0.15274990
    -18.99189919      0.15275315      0.15275315
    -18.98789879      0.15275693      0.15275693
    -18.98389839      0.15276121      0.15276121
    -18.97989799      0.15276601      0.15276601
    -18.97589759      0.15277133      0.15277133
    -18.97189719      0.15277715      0.15277715
    -18.96789679      0.15278349      0.15278349
    -18.96389639      0.15279034      0.15279034
    -18.95989599      0.15279770      0.15279770
    -18.95589559      0.15280558      0.15280558
    -18.95189519      0.15281396      0.15281396
    -18.94789479      0.15282286      0.15282286
    -18.94389439      0.15283226      0.15283226
    -18.93989399      0.15284218      0.15284218
    -18.93589359      0.15285260      0.15285260
    -18.93189319      0.15286354      0.15286354
