# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -20.00000000      0.16680553      0.16680553
    -19.99599960      0.16672137      0.16672137
    -19.99199920      0.16663655      0.16663655
    -19.98799880      0.16655106      0.16655106
    -19.98399840      0.16646492      0.16646492
    -19.97999800      0.16637812      0.16637812
    -19.97599760      0.16629068      0.16629068
    -19.97199720      0.16620259      0.16620259
    -19.96799680      0.16611386      0.16611386
    -19.96399640      0.16602450      0.16602450
    -19.95999600      0.16593450      0.16593450
    -19.95599560      0.16584387      0.16584387
    -19.95199520      0.16575262      0.16575262
    -19.94799480      0.16566075      0.16566075
    -19.94399440      0.16556826      0.16556826
    -19.93999400      0.16547516      0.16547516
    -19.93599360      0.16538145      0.16538145
    -19.93199320      0.16528714      0.16528714
    -19.92799280      0.16519223      0.16519223
    -19.92399240      0.16509673      0.16509673
    -19.91999200      0.16500064      0.16500064
    -19.91599160      0.16490397      0.16490397
    -19.91199120      0.16480672      0.16480672
    -19.90799080      0.16470889      0.16470889
    -19.90399040      0.16461050      0.16461050
    -19.89999000      0.16451155      0.16451155
    -19.89598960      0.16441204      0.16441204
    -19.89198920      0.16431198      0.16431198
    -19.88798880      0.16421137      0.16421137
    -19.88398840      0.16411022      0.16411022
    -19.87998800      0.16400854      0.16400854
    -19.87598760      0.16390633      0.16390633
    -19.87198720      0.16380360      0.16380360
    -19.86798680      0.16370035      0.16370035
    -19.86398640      0.16359659      0.16359659
    -19.85998600      0.16349233      0.16349233
    -19.85598560      0.16338756      0.16338756
    -19.85198520      0.16328231      0.16328231
    -19.84798480      0.16317657      0.16317657
    -19.84398440      0.16307036      0.16307036
    -19.83998400      0.16296367      0.16296367
    -19.83598360      0.16285651      0.16285651
    -19.83198320      0.16274890      0.16274890
    -19.82798280      0.16264083      0.16264083
    -19.82398240      0.16253233      0.16253233
    -19.81998200      0.16242338      0.16242338
    -19.81598160      0.16231400      0.16231400
    -19.81198120      0.16220420      0.16220420
    -19.80798080      0.16209398      0.16209398
    -19.80398040      0.16198336      0.16198336
    -19.79998000      0.16187233      0.16187233
    -19.79597960      0.16176091      0.16176091
    -19.79197920      0.16164910      0.16164910
    -19.78797880      0.16153691      0.16153691
    -19.78397840      0.16142436      0.16142436
    -19.77997800      0.16131144      0.16131144
    -19.77597760      0.16119816      0.16119816
    -19.77197720      0.16108454      0.16108454
    -19.76797680      0.16097058      0.16097058
    -19.76397640      0.16085628      0.16085628
    -19.75997600      0.16074167      0.16074167
    -19.75597560      0.16062674      0.16062674
    -19.75197520      0.16051150      0.16051150
    -19.74797480      0.16039597      0.16039597
    -19.74397440      0.16028015      0.16028015
