# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -6.367706 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -13.63229379      0.16445818      0.16445818
    -13.62829339      0.16439009      0.16439009
    -13.62429299      0.16432164      0.16432164
    -13.62029259      0.16425283      0.16425283
    -13.61629219      0.16418366      0.16418366
    -13.61229179      0.16411414      0.16411414
    -13.60829139      0.16404428      0.16404428
    -13.60429099      0.16397406      0.16397406
    -13.60029059      0.16390351      0.16390351
    -13.59629019      0.16383261      0.16383261
    -13.59228979      0.16376138      0.16376138
    -13.58828939      0.16368982      0.16368982
    -13.58428899      0.16361794      0.16361794
    -13.58028859      0.16354573      0.16354573
    -13.57628819      0.16347320      0.16347320
    -13.57228779      0.16340035      0.16340035
    -13.56828739      0.16332720      0.16332720
    -13.56428699      0.16325373      0.16325373
    -13.56028659      0.16317996      0.16317996
    -13.55628619      0.16310589      0.16310589
    -13.55228579      0.16303153      0.16303153
    -13.54828539      0.16295688      0.16295688
    -13.54428499      0.16288193      0.16288193
    -13.54028459      0.16280671      0.16280671
    -13.53628419      0.16273121      0.16273121
    -13.53228379      0.16265543      0.16265543
    -13.52828339      0.16257938      0.16257938
    -13.52428299      0.16250307      0.16250307
    -13.52028259      0.16242649      0.16242649
    -13.51628219      0.16234966      0.16234966
    -13.51228179      0.16227258      0.16227258
    -13.50828139      0.16219525      0.16219525
    -13.50428099      0.16211768      0.16211768
    -13.50028059      0.16203987      0.16203987
    -13.49628019      0.16196182      0.16196182
    -13.49227979      0.16188355      0.16188355
    -13.48827939      0.16180505      0.16180505
    -13.48427899      0.16172634      0.16172634
    -13.48027859      0.16164741      0.16164741
    -13.47627819      0.16156827      0.16156827
    -13.47227779      0.16148892      0.16148892
    -13.46827739      0.16140938      0.16140938
    -13.46427699      0.16132964      0.16132964
    -13.46027659      0.16124971      0.16124971
    -13.45627619      0.16116960      0.16116960
    -13.45227579      0.16108931      0.16108931
    -13.44827539      0.16100885      0.16100885
    -13.44427499      0.16092821      0.16092821
    -13.44027459      0.16084741      0.16084741
    -13.43627419      0.16076646      0.16076646
    -13.43227379      0.16068535      0.16068535
    -13.42827339      0.16060409      0.16060409
    -13.42427299      0.16052269      0.16052269
    -13.42027259      0.16044115      0.16044115
    -13.41627219      0.16035949      0.16035949
    -13.41227179      0.16027769      0.16027769
    -13.40827139      0.16019578      0.16019578
    -13.40427099      0.16011374      0.16011374
    -13.40027059      0.16003160      0.16003160
    -13.39627019      0.15994936      0.15994936
    -13.39226978      0.15986702      0.15986702
    -13.38826938      0.15978458      0.15978458
