# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -4.612608 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -15.38739185      0.00000000      0.00000000
    -15.38339145      0.00000000      0.00000000
    -15.37939105      0.00000000      0.00000000
    -15.37539065      0.00000000      0.00000000
    -15.37139025      0.00000000      0.00000000
    -15.36738985      0.00000000      0.00000000
    -15.36338945      0.00000000      0.00000000
    -15.35938905      0.00000000      0.00000000
    -15.35538865      0.00000000      0.00000000
    -15.35138825      0.00000000      0.00000000
    -15.34738785      0.00000000      0.00000000
    -15.34338745      0.00000000      0.00000000
    -15.33938705      0.00000000      0.00000000
    -15.33538665      0.00000000      0.00000000
    -15.33138625      0.00000000      0.00000000
    -15.32738585      0.00000000      0.00000000
    -15.32338545      0.00000000      0.00000000
    -15.31938505      0.00000000      0.00000000
    -15.31538465      0.00000000      0.00000000
    -15.31138425      0.00000000      0.00000000
    -15.30738385      0.00000000      0.00000000
    -15.30338345      0.00000000      0.00000000
    -15.29938305      0.00000000      0.00000000
    -15.29538265      0.00000000      0.00000000
    -15.29138225      0.00000000      0.00000000
    -15.28738185      0.00000000      0.00000000
    -15.28338145      0.00000000      0.00000000
    -15.27938105      0.00000000      0.00000000
    -15.27538065      0.00000000      0.00000000
    -15.27138025      0.00000000      0.00000000
    -15.26737985      0.00000000      0.00000000
    -15.26337945      0.00000000      0.00000000
    -15.25937905      0.00000000      0.00000000
    -15.25537865      0.00000000      0.00000000
    -15.25137825      0.00000000      0.00000000
    -15.24737785      0.00000000      0.00000000
    -15.24337745      0.00000000      0.00000000
    -15.23937705      0.00000000      0.00000000
    -15.23537665      0.00000000      0.00000000
    -15.23137625      0.00000000      0.00000000
    -15.22737585      0.00000000      0.00000000
    -15.22337545      0.00000000      0.00000000
    -15.21937505      0.00000000      0.00000000
    -15.21537465      0.00000000      0.00000000
    -15.21137425      0.00000000      0.00000000
    -15.20737385      0.00000000      0.00000000
    -15.20337345      0.00000000      0.00000000
    -15.19937305      0.00000000      0.00000000
    -15.19537265      0.00000000      0.00000000
    -15.19137225      0.00000000      0.00000000
    -15.18737185      0.00000000      0.00000000
    -15.18337145      0.00000000      0.00000000
    -15.17937105      0.00000000      0.00000000
    -15.17537065      0.00000000      0.00000000
    -15.17137025      0.00000000      0.00000000
    -15.16736985      0.00000000      0.00000000
    -15.16336945      0.00000000      0.00000000
    -15.15936905      0.00000000      0.00000000
    -15.15536865      0.00000000      0.00000000
    -15.15136825      0.00000000      0.00000000
    -15.14736785      0.00000000      0.00000000
    -15.14336745      0.00000000      0.00000000
    -15.13936705      0.00000000      0.00000000
    -15.13536665      0.00000000      0.00000000
    -15.13136625      0.00000000      0.00000000
    -15.12736585      0.00000000      0.00000000
    -15.12336545      0.00000000      0.00000000
    -15.11936505      0.00000000      0.00000000
    -15.11536465      0.00000000      0.00000000
    -15.11136425      0.00000000      0.00000000
    -15.10736385      0.00000000      0.00000000
    -15.10336345      0.00000000      0.00000000
    -15.09936305      0.00000000      0.00000000
    -15.09536265      0.00000000      0.00000000
    -15.09136225      0.00000000      0.00000000
    -15.08736185      0.00000000      0.00000000
    -15.08336145      0.00000000      0.00000000
    -15.07936105      0.00000000      0.00000000
    -15.07536065      0.00000000      0.00000000
    -15.07136025      0.00000000      0.00000000
    -15.06735985      0.00000000      0.00000000
    -15.06335945      0.00000000      0.00000000
    -15.05935905      0.00000000      0.00000000
    -15.05535865      0.00000000      0.00000000
    -15.05135825      0.00000000      0.00000000
    -15.04735785      0.00000000      0.00000000
    -15.04335745      0.00000000      0.00000000
    -15.03935705      0.00000000      0.00000000
    -15.03535664      0.00000000      0.00000000
    -15.03135624      0.00000000      0.00000000
    -15.02735584      0.00000001      0.00000001
    -15.02335544      0.00000001      0.00000001
    -15.01935504      0.00000002      0.00000002
    -15.01535464      0.00000004      0.00000004
    -15.01135424      0.00000007      0.00000007
    -15.00735384      0.00000013      0.00000013
    -15.00335344      0.00000023      0.00000023
    -14.99935304      0.00000040      0.00000040
    -14.99535264      0.00000070      0.00000070
    -14.99135224      0.00000119      0.00000119
    -14.98735184      0.00000203      0.00000203
    -14.98335144      0.00000341      0.00000341
    -14.97935104      0.00000567      0.00000567
    -14.97535064      0.00000933      0.00000933
    -14.97135024      0.00001522      0.00001522
    -14.96734984      0.00002458      0.00002458
    -14.96334944      0.00003930      0.00003930
    -14.95934904      0.00006220      0.00006220
    -14.95534864      0.00009746      0.00009746
    -14.95134824      0.00015120      0.00015120
    -14.94734784      0.00023224      0.00023224
    -14.94334744      0.00035316      0.00035316
    -14.93934704      0.00053170      0.00053170
    -14.93534664      0.00079253      0.00079253
    -14.93134624      0.00116955      0.00116955
    -14.92734584      0.00170877      0.00170877
    -14.92334544      0.00247173      0.00247173
    -14.91934504      0.00353978      0.00353978
    -14.91534464      0.00501888      0.00501888
    -14.91134424      0.00704521      0.00704521
    -14.90734384      0.00979123      0.00979123
    -14.90334344      0.01347215      0.01347215
    -14.89934304      0.01835238      0.01835238
    -14.89534264      0.02475166      0.02475166
    -14.89134224      0.03305008      0.03305008
    -14.88734184      0.04369148      0.04369148
    -14.88334144      0.05718436      0.05718436
    -14.87934104      0.07409927      0.07409927
    -14.87534064      0.09506196      0.09506196
    -14.87134024      0.12074128      0.12074128
    -14.86733984      0.15183119      0.15183119
    -14.86333944      0.18902637      0.18902637
    -14.85933904      0.23299145      0.23299145
    -14.85533864      0.28432416      0.28432416
    -14.85133824      0.34351344      0.34351344
    -14.84733784      0.41089407      0.41089407
    -14.84333744      0.48660012      0.48660012
    -14.83933704      0.57051982      0.57051982
    -14.83533664      0.66225530      0.66225530
    -14.83133624      0.76109056      0.76109056
    -14.82733584      0.86597114      0.86597114
    -14.82333544      0.97549868      0.97549868
    -14.81933504      1.08794300      1.08794300
    -14.81533464      1.20127319      1.20127319
    -14.81133424      1.31320828      1.31320828
    -14.80733384      1.42128649      1.42128649
    -14.80333344      1.52295065      1.52295065
    -14.79933304      1.61564603      1.61564603
    -14.79533264      1.69692557      1.69692557
    -14.79133224      1.76455644      1.76455644
    -14.78733184      1.81662172      1.81662172
    -14.78333144      1.85161051      1.85161051
    -14.77933104      1.86849078      1.86849078
    -14.77533064      1.86675992      1.86675992
    -14.77133024      1.84646960      1.84646960
    -14.76732984      1.80822323      1.80822323
    -14.76332944      1.75314611      1.75314611
    -14.75932904      1.68283047      1.68283047
    -14.75532864      1.59925902      1.59925902
    -14.75132824      1.50471218      1.50471218
    -14.74732784      1.40166507      1.40166507
    -14.74332744      1.29268066      1.29268066
    -14.73932704      1.18030553      1.18030553
    -14.73532664      1.06697395      1.06697395
    -14.73132624      0.95492525      0.95492525
    -14.72732584      0.84613785      0.84613785
    -14.72332544      0.74228222      0.74228222
    -14.71932504      0.64469334      0.64469334
    -14.71532464      0.55436205      0.55436205
    -14.71132424      0.47194347      0.47194347
    -14.70732384      0.39777975      0.39777975
    -14.70332344      0.33193384      0.33193384
    -14.69932304      0.27423103      0.27423103
