# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -6.367706 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -13.63229400      0.17033975      0.17033975
    -13.62829360      0.17024611      0.17024611
    -13.62429320      0.17015136      0.17015136
    -13.62029280      0.17005551      0.17005551
    -13.61629240      0.16995856      0.16995856
    -13.61229200      0.16986051      0.16986051
    -13.60829160      0.16976136      0.16976136
    -13.60429120      0.16966111      0.16966111
    -13.60029080      0.16955976      0.16955976
    -13.59629040      0.16945732      0.16945732
    -13.59229000      0.16935378      0.16935378
    -13.58828960      0.16924915      0.16924915
    -13.58428920      0.16914342      0.16914342
    -13.58028880      0.16903661      0.16903661
    -13.57628840      0.16892871      0.16892871
    -13.57228800      0.16881973      0.16881973
    -13.56828760      0.16870966      0.16870966
    -13.56428720      0.16859851      0.16859851
    -13.56028680      0.16848628      0.16848628
    -13.55628640      0.16837298      0.16837298
    -13.55228600      0.16825861      0.16825861
    -13.54828560      0.16814316      0.16814316
    -13.54428520      0.16802665      0.16802665
    -13.54028480      0.16790908      0.16790908
    -13.53628440      0.16779044      0.16779044
    -13.53228400      0.16767075      0.16767075
    -13.52828360      0.16755001      0.16755001
    -13.52428320      0.16742822      0.16742822
    -13.52028279      0.16730539      0.16730539
    -13.51628239      0.16718152      0.16718152
    -13.51228199      0.16705661      0.16705661
    -13.50828159      0.16693067      0.16693067
    -13.50428119      0.16680371      0.16680371
    -13.50028079      0.16667573      0.16667573
    -13.49628039      0.16654673      0.16654673
    -13.49227999      0.16641672      0.16641672
    -13.48827959      0.16628571      0.16628571
    -13.48427919      0.16615370      0.16615370
    -13.48027879      0.16602069      0.16602069
    -13.47627839      0.16588671      0.16588671
    -13.47227799      0.16575174      0.16575174
    -13.46827759      0.16561579      0.16561579
    -13.46427719      0.16547888      0.16547888
    -13.46027679      0.16534102      0.16534102
    -13.45627639      0.16520219      0.16520219
    -13.45227599      0.16506242      0.16506242
    -13.44827559      0.16492172      0.16492172
    -13.44427519      0.16478008      0.16478008
    -13.44027479      0.16463752      0.16463752
    -13.43627439      0.16449404      0.16449404
    -13.43227399      0.16434966      0.16434966
    -13.42827359      0.16420437      0.16420437
    -13.42427319      0.16405820      0.16405820
    -13.42027279      0.16391115      0.16391115
    -13.41627239      0.16376322      0.16376322
    -13.41227199      0.16361443      0.16361443
    -13.40827159      0.16346478      0.16346478
    -13.40427119      0.16331430      0.16331430
    -13.40027079      0.16316297      0.16316297
    -13.39627039      0.16301082      0.16301082
    -13.39226999      0.16285785      0.16285785
    -13.38826959      0.16270408      0.16270408
    -13.38426919      0.16254952      0.16254952
    -13.38026879      0.16239417      0.16239417
    -13.37626839      0.16223805      0.16223805
    -13.37226799      0.16208116      0.16208116
    -13.36826759      0.16192353      0.16192353
    -13.36426719      0.16176515      0.16176515
    -13.36026679      0.16160605      0.16160605
    -13.35626639      0.16144623      0.16144623
    -13.35226599      0.16128570      0.16128570
    -13.34826559      0.16112448      0.16112448
    -13.34426519      0.16096259      0.16096259
    -13.34026479      0.16080002      0.16080002
    -13.33626439      0.16063681      0.16063681
    -13.33226399      0.16047295      0.16047295
    -13.32826359      0.16030846      0.16030846
    -13.32426319      0.16014335      0.16014335
    -13.32026279      0.15997764      0.15997764
    -13.31626239      0.15981135      0.15981135
    -13.31226199      0.15964448      0.15964448
    -13.30826159      0.15947705      0.15947705
    -13.30426119      0.15930907      0.15930907
    -13.30026079      0.15914057      0.15914057
    -13.29626039      0.15897154      0.15897154
    -13.29225999      0.15880201      0.15880201
    -13.28825959      0.15863199      0.15863199
    -13.28425919      0.15846150      0.15846150
    -13.28025879      0.15829056      0.15829056
    -13.27625839      0.15811917      0.15811917
    -13.27225799      0.15794735      0.15794735
    -13.26825759      0.15777512      0.15777512
    -13.26425719      0.15760250      0.15760250
    -13.26025679      0.15742950      0.15742950
    -13.25625639      0.15725614      0.15725614
    -13.25225599      0.15708243      0.15708243
    -13.24825559      0.15690839      0.15690839
    -13.24425519      0.15673403      0.15673403
    -13.24025479      0.15655938      0.15655938
    -13.23625439      0.15638445      0.15638445
    -13.23225399      0.15620926      0.15620926
    -13.22825359      0.15603383      0.15603383
    -13.22425319      0.15585817      0.15585817
    -13.22025279      0.15568229      0.15568229
    -13.21625239      0.15550623      0.15550623
    -13.21225199      0.15532999      0.15532999
    -13.20825159      0.15515360      0.15515360
    -13.20425119      0.15497706      0.15497706
    -13.20025079      0.15480041      0.15480041
    -13.19625039      0.15462366      0.15462366
    -13.19224999      0.15444682      0.15444682
    -13.18824959      0.15426992      0.15426992
    -13.18424919      0.15409297      0.15409297
    -13.18024879      0.15391600      0.15391600
    -13.17624839      0.15373902      0.15373902
    -13.17224799      0.15356205      0.15356205
    -13.16824759      0.15338512      0.15338512
    -13.16424719      0.15320823      0.15320823
    -13.16024679      0.15303141      0.15303141
    -13.15624639      0.15285469      0.15285469
    -13.15224599      0.15267807      0.15267807
    -13.14824559      0.15250158      0.15250158
    -13.14424519      0.15232523      0.15232523
    -13.14024479      0.15214906      0.15214906
    -13.13624439      0.15197307      0.15197307
    -13.13224399      0.15179730      0.15179730
    -13.12824359      0.15162175      0.15162175
    -13.12424319      0.15144645      0.15144645
    -13.12024279      0.15127142      0.15127142
    -13.11624239      0.15109668      0.15109668
    -13.11224199      0.15092224      0.15092224
    -13.10824159      0.15074814      0.15074814
    -13.10424119      0.15057439      0.15057439
    -13.10024079      0.15040101      0.15040101
    -13.09624039      0.15022802      0.15022802
    -13.09223999      0.15005544      0.15005544
    -13.08823959      0.14988330      0.14988330
    -13.08423919      0.14971161      0.14971161
    -13.08023879      0.14954040      0.14954040
    -13.07623839      0.14936968      0.14936968
    -13.07223799      0.14919948      0.14919948
    -13.06823759      0.14902981      0.14902981
    -13.06423719      0.14886070      0.14886070
    -13.06023679      0.14869217      0.14869217
    -13.05623639      0.14852424      0.14852424
    -13.05223599      0.14835694      0.14835694
    -13.04823559      0.14819027      0.14819027
    -13.04423519      0.14802426      0.14802426
    -13.04023479      0.14785894      0.14785894
    -13.03623439      0.14769433      0.14769433
    -13.03223399      0.14753043      0.14753043
    -13.02823359      0.14736729      0.14736729
    -13.02423319      0.14720491      0.14720491
    -13.02023279      0.14704332      0.14704332
    -13.01623239      0.14688253      0.14688253
    -13.01223199      0.14672258      0.14672258
    -13.00823159      0.14656347      0.14656347
    -13.00423119      0.14640524      0.14640524
    -13.00023079      0.14624789      0.14624789
    -12.99623039      0.14609146      0.14609146
    -12.99222999      0.14593596      0.14593596
    -12.98822959      0.14578141      0.14578141
    -12.98422919      0.14562783      0.14562783
    -12.98022879      0.14547524      0.14547524
    -12.97622839      0.14532367      0.14532367
    -12.97222799      0.14517314      0.14517314
    -12.96822759      0.14502365      0.14502365
    -12.96422719      0.14487524      0.14487524
    -12.96022679      0.14472792      0.14472792
    -12.95622639      0.14458171      0.14458171
    -12.95222599      0.14443664      0.14443664
    -12.94822559      0.14429272      0.14429272
    -12.94422519      0.14414997      0.14414997
    -12.94022479      0.14400841      0.14400841
    -12.93622439      0.14386806      0.14386806
    -12.93222399      0.14372894      0.14372894
    -12.92822359      0.14359107      0.14359107
